AnnualRainfall,SeasonalRainfall,Temperature,Humidity,RiverLevel,SoilMoisture,WindSpeed,Pressure,Visibility,CloudCover,Flood
1935,487,28,51,3.2725726640571127,38,17,973,4,50,0
723,2401,28,58,1.0932539237000114,72,49,1004,6,32,0
719,1793,39,93,7.433816488918127,91,76,1014,7,93,0
678,2670,28,61,5.224796218499305,76,14,974,1,70,0
2154,1049,36,94,9.946168226329503,28,25,991,2,52,0
932,249,34,81,7.602249349203924,48,5,993,3,39,0
764,1430,32,83,5.661216484370938,26,20,1018,1,67,0
1453,2811,29,90,8.242348853873217,91,47,961,3,97,0
928,2909,37,87,7.343232861106685,36,10,957,4,91,0
2963,2812,33,56,3.1939855987238843,98,15,1012,6,91,0
3274,2460,27,52,5.772324473447648,35,70,1027,5,93,0
2744,2108,26,78,6.003988523506638,90,53,969,6,33,1
2077,1886,33,67,5.061085287470231,57,24,989,9,81,0
3624,1940,33,98,2.6127336056982577,95,25,1022,1,70,1
979,1543,34,42,3.010321464920983,66,40,954,3,97,0
1853,1990,16,44,3.5294266086036545,29,42,950,8,89,0
3822,2160,35,75,1.0922963444034737,43,60,960,9,40,0
1389,1288,17,99,9.252495029525583,69,15,953,2,57,0
1424,1355,24,54,7.17486392425131,87,22,987,5,34,0
2670,2581,19,56,7.206555842060237,62,49,966,3,55,0
2402,231,26,83,6.150975524282092,56,30,1017,2,28,0
1910,1067,21,94,7.203797273449532,64,63,981,9,78,0
1862,1466,23,85,9.836762948862727,73,10,954,5,73,0
1277,1415,16,68,4.466443038710439,62,47,971,9,36,0
2895,1365,39,43,7.412730281889074,87,56,1027,1,23,0
528,1883,24,71,4.2357610393977545,56,66,1016,4,32,0
3522,800,20,88,8.688599188721433,60,21,960,1,94,0
534,2225,26,82,8.722257462010315,20,50,974,5,62,0
1919,1784,20,77,9.120397828811365,35,45,991,5,27,0
3170,1187,17,43,1.0491699181769052,56,17,984,7,39,0
3865,1414,24,52,3.6837230049648535,56,10,1028,7,90,0
1088,2165,23,59,2.2053191608143647,26,37,1008,8,80,0
3920,2846,34,86,5.085875781011412,59,8,997,6,63,1
3718,1639,19,57,5.4590467841136805,70,54,952,3,70,0
3638,719,17,88,3.3031363854668996,83,52,973,9,77,0
1403,1958,19,90,7.511018428405634,41,31,1018,5,94,0
3067,1068,22,81,3.427927454700724,62,10,982,9,49,0
2669,2263,22,76,8.685022377550228,81,62,1019,5,29,1
839,2031,28,51,2.5989343132760814,73,67,996,3,37,0
674,1329,38,64,4.305117652887553,46,5,1002,7,44,0
2423,482,36,69,6.600139825818745,48,32,994,9,53,0
2214,560,31,54,6.44801563416928,35,33,1020,1,63,0
1096,1258,25,94,1.7022620080462916,30,32,1006,3,58,0
950,2360,30,75,8.616327509718534,40,78,1019,7,87,0
1056,2555,20,47,6.382584400867977,28,72,989,9,62,0
1659,2134,25,67,8.828735938364517,46,45,952,4,39,0
3587,1158,24,91,8.808720204050816,98,59,998,5,91,0
1856,1276,37,61,5.91326821337528,42,36,963,8,21,0
3766,1304,23,99,9.197033115802942,70,73,969,4,46,0
2556,1839,38,88,8.635670189321104,99,26,1027,2,53,1
2881,1592,38,77,9.62310650105594,22,61,1015,7,74,1
3904,2489,29,55,8.654485587034657,35,26,974,2,55,0
1516,230,21,97,8.390834659010345,27,70,953,6,91,0
2874,903,32,44,5.224244326092204,61,45,990,7,91,0
2562,1068,15,85,2.9082795434013495,92,47,1012,8,88,0
1338,1584,29,73,9.196378597679374,54,38,997,5,84,0
2137,432,16,88,7.502942678014681,90,6,1004,1,63,0
725,1257,36,77,3.535730777786682,91,63,951,3,62,0
3996,1466,16,50,4.068961504800782,67,40,972,9,93,0
2313,1150,24,41,7.174706606714985,73,12,997,6,85,0
3979,258,34,64,5.3003557751830375,55,37,964,5,40,0
2660,2965,29,64,1.7333430566173145,25,37,1000,1,80,0
2520,501,24,40,2.273031511710913,90,72,973,4,32,0
1951,2245,33,70,7.7108381516108,31,22,969,5,47,0
2548,2359,36,44,3.9571257563364775,78,68,1005,2,49,0
2813,2123,27,79,5.5688448556183525,84,65,987,5,21,1
2014,516,38,43,7.899593304281732,69,14,974,3,77,0
1731,2088,25,90,7.760580343354472,62,54,1001,8,40,0
2145,1368,36,44,2.503135241985465,62,26,1000,1,65,0
2235,2915,16,44,1.8855447795913176,68,43,996,4,44,0
3499,889,35,95,6.3203706366858095,95,69,1017,9,76,0
3940,2081,27,55,7.674695865381156,74,34,1029,1,39,0
805,2153,36,93,2.3413592979586935,69,9,1013,6,25,0
2559,217,39,57,4.347597585945473,40,30,992,6,37,0
3916,1378,36,82,8.832501963708765,32,67,1020,2,68,0
2223,1729,35,56,9.49800827404289,61,50,1006,1,39,0
2189,977,15,74,5.086627848547159,34,35,988,1,53,0
2017,559,19,57,1.715643406277497,69,45,978,5,29,0
1891,531,35,43,3.319268105821396,20,16,975,5,52,0
3484,2141,36,90,3.0967292828397968,70,21,963,7,74,1
919,727,21,70,3.150673484869513,53,22,1013,9,38,0
3436,2259,27,70,5.44493534841325,61,70,996,4,85,0
2718,1298,27,48,6.249030865224141,81,43,969,4,66,0
633,411,34,70,2.102586298119418,51,78,956,7,68,0
2530,1914,37,44,9.00420405875501,80,37,1023,9,86,0
3512,2888,35,75,6.579764409530034,73,79,1016,7,49,0
1950,2530,20,55,6.375265572412048,93,12,1002,8,78,0
3596,1253,34,81,9.885510985458557,77,30,1014,7,97,0
2053,1232,26,80,6.653295797438128,43,39,979,9,50,0
3761,1532,22,55,9.360632343710664,46,61,1015,6,40,0
1664,1533,23,59,3.5763127512381256,40,25,964,9,36,0
2369,2924,32,93,3.161165413118478,37,41,1024,3,72,0
2319,2952,25,69,5.648668181420078,74,9,1019,4,70,0
3205,2673,34,65,5.5774805287299944,87,21,1019,9,43,0
3886,2040,25,88,3.038352845355072,66,29,1006,2,59,1
1842,1995,38,70,7.296900912099529,73,65,974,2,66,0
1964,1927,38,89,1.2667043731302394,37,41,972,8,39,0
3663,790,29,54,7.215674252945074,92,70,961,6,35,0
2726,1914,23,91,5.114600975109701,83,17,997,5,77,1
1579,2338,17,80,7.201067597605712,68,44,959,2,68,0
1678,655,31,77,5.29372567577367,54,46,966,1,61,0
2195,643,39,77,9.796004045962254,58,74,1001,3,31,0
610,278,31,82,4.01216455992806,77,79,951,6,60,0
2684,1698,17,96,9.843156433021495,76,29,1009,5,77,1
2779,1126,33,99,1.5847654823107784,25,46,1006,6,79,0
3539,2350,23,59,7.153846972818009,97,14,1022,7,43,0
967,822,31,74,5.087972861064209,97,47,996,7,32,0
3279,1679,37,62,8.399238629767304,39,72,1020,3,53,0
3028,433,32,83,8.106544627452983,69,32,962,8,80,0
3639,1817,37,86,8.201891645883435,28,28,1023,8,46,1
1313,2891,29,78,1.8526473937226773,95,45,971,3,86,0
1772,2230,15,64,8.401291298751651,33,65,977,6,33,0
1493,586,24,93,2.9263614169938483,42,9,1004,9,60,0
2531,1834,22,89,1.231122374731313,67,15,999,1,76,1
822,237,24,61,2.9596484771597025,99,12,1027,2,49,0
3469,1384,16,86,5.313565942298495,75,25,968,2,64,0
1403,1685,33,47,7.679002239202888,59,68,950,5,93,0
2041,2167,28,93,2.9676923274956835,88,9,1017,6,20,0
2499,1672,22,48,2.0170679328124423,58,38,1005,3,71,0
2315,440,33,54,6.81370529521548,93,13,963,4,39,0
3153,1249,15,87,9.855082327240158,62,42,1013,2,42,0
2976,1871,30,59,6.407832718770563,50,47,1018,3,97,0
3840,761,39,74,7.219516277110796,89,14,971,8,25,0
647,2199,38,98,6.0505069937177804,22,16,993,5,52,0
1641,1005,29,76,8.041135998056536,23,22,998,2,27,0
1349,2129,34,42,9.782239781885004,46,16,985,2,82,0
866,2545,38,98,5.897163064637663,46,35,1018,4,23,0
3397,1004,19,99,4.751114605684533,66,15,983,9,32,0
1589,2401,17,73,8.743087550441139,79,31,986,6,54,0
2538,2979,31,73,9.72755509383991,55,25,1000,1,53,0
3360,1875,24,75,2.1626347678261117,65,78,986,4,75,0
3941,2715,19,74,6.203538689264901,80,17,974,3,30,0
674,2296,25,48,8.132139932913976,61,49,954,1,57,0
2354,1877,20,69,5.800054646407517,26,51,957,6,64,0
1087,245,18,94,4.682772713736538,49,29,1002,1,77,0
994,1851,21,93,6.897068390218785,69,68,976,1,53,0
3520,281,33,65,3.4311528506201348,66,74,1010,7,94,0
1637,2520,21,51,4.142203686445325,59,32,1014,1,91,0
3682,2641,28,63,9.930489929932103,24,24,1020,3,43,0
2284,2009,31,80,6.7281880093704585,89,45,994,5,93,0
1670,989,37,58,8.85634568479967,77,8,952,3,98,0
534,794,31,83,8.269916617334292,63,73,1010,6,82,0
1498,2305,27,55,6.870452989546217,90,28,999,9,58,0
1832,2812,15,65,8.56656174212896,51,21,997,2,40,0
3085,200,16,62,3.5844264589021386,98,9,1022,7,55,0
3297,2463,32,96,6.734048039310685,96,61,996,4,67,1
1537,1696,18,72,6.315431405715828,93,30,963,6,32,0
873,965,27,81,6.601776407140103,59,76,968,6,21,0
3104,870,15,96,2.517687344320977,76,77,1011,8,46,0
1951,2758,18,69,3.4951873599826158,30,21,955,7,26,0
2251,1801,16,62,3.579924869132852,59,60,956,5,38,0
2780,1114,18,49,6.417515463154869,66,12,962,7,59,0
1204,2044,30,75,9.752921923958075,21,68,995,6,40,0
1062,2195,18,70,9.586607960639334,71,73,982,5,77,0
3486,294,39,82,3.0447059769072693,91,14,990,9,45,0
3434,692,23,99,3.7436071876009525,68,54,1022,4,93,0
3273,349,31,61,1.324557030512504,78,59,1028,7,55,0
3846,1246,35,82,4.589340308734547,57,18,1018,7,63,0
2373,1438,37,82,8.512067095123271,35,31,978,3,83,0
2623,598,34,93,9.24176565087526,97,9,956,8,46,0
938,2657,35,77,3.1284683161114923,46,32,1003,9,27,0
2383,2378,16,86,3.392150261399553,93,9,960,5,20,0
2479,1054,17,41,2.9876483485787833,47,16,991,1,42,0
1198,2395,37,92,4.150932108171208,85,12,954,1,92,0
1812,580,29,62,8.242834587314903,64,63,996,5,50,0
3462,751,21,93,6.821717228960141,52,69,951,2,26,0
2063,494,18,74,8.0734682607733,79,64,992,2,28,0
3438,1343,26,98,6.2472799570177555,69,59,953,6,90,0
1191,655,15,99,3.319597702532321,65,47,1012,5,72,0
2800,1753,31,76,3.0519476219128974,54,45,1008,2,35,1
3697,368,18,71,1.0810063527737481,60,14,979,5,93,0
1700,909,18,95,8.028839231866652,77,79,951,4,43,0
3608,2146,36,82,8.62409103548246,96,11,1023,6,93,1
2957,2219,37,92,7.914543396655747,74,25,992,1,65,1
2134,2284,39,51,1.6696185195564166,24,79,967,3,48,0
2133,1921,23,97,7.859994644528793,24,48,973,5,49,0
626,1484,35,74,1.411907078352424,41,41,986,8,70,0
2006,2478,24,80,1.9503375913575205,53,48,979,2,50,0
1691,453,33,98,4.964278356394005,84,69,1018,8,49,0
3139,2576,33,42,5.285323080323561,78,10,1008,8,53,0
793,1520,29,73,8.345067729568267,36,42,972,6,38,0
1866,2257,36,77,7.115742028368195,70,47,979,5,94,0
1519,2693,31,63,2.3798816076809466,68,61,1017,7,47,0
2857,2325,21,77,3.035321049059212,28,79,990,6,25,1
3209,2440,17,56,3.571076694328181,93,74,1000,9,36,0
3075,600,19,79,2.113053737093725,34,69,1016,2,55,0
3087,2356,30,40,3.588803977233076,48,59,964,6,20,0
918,2146,37,96,7.557383399857597,72,39,1005,7,35,0
943,2510,21,47,3.172613230965547,44,28,1014,1,87,0
1184,2576,30,93,8.518236823543479,47,42,1023,9,66,0
3387,562,23,54,5.22565295612687,42,7,1004,8,42,0
2783,2506,15,89,3.9064218511994993,22,55,1025,5,86,1
1962,1558,17,84,4.711762940939858,52,65,1014,5,81,0
2761,284,39,64,7.385470665341423,90,44,951,9,34,0
584,1745,22,47,5.651134329213912,88,58,960,2,94,0
3341,2024,32,91,1.0655079757755224,36,70,1025,6,86,1
2267,507,38,71,9.300914619265676,86,64,991,4,62,0
584,461,38,89,1.5939640270166655,86,19,952,4,27,0
2444,2121,32,52,9.447592139329473,53,50,990,8,63,0
2612,830,38,85,1.2533754125804921,27,59,998,3,45,0
2169,879,33,54,7.938814014617035,64,8,986,8,86,0
1162,1064,21,45,5.812072373649594,79,28,956,5,51,0
1126,2571,39,72,5.551535625436954,75,44,987,2,83,0
563,1925,34,46,1.6550065228960409,89,31,1007,5,62,0
3914,2051,20,72,3.1487050930412464,41,56,954,4,93,0
3486,926,39,86,7.997925853586728,52,41,1010,9,93,0
1418,1460,25,68,9.021338469302446,69,5,1026,6,81,0
1875,1848,19,77,5.762068129476816,90,13,988,3,30,0
1681,416,26,76,4.180090567263358,65,22,977,2,97,0
2112,1469,15,83,1.5394888725778975,71,43,1006,7,28,0
990,647,33,71,7.139606734597064,93,79,951,1,67,0
2378,518,25,97,3.5060194961765436,85,79,1019,5,25,0
3796,2109,29,42,1.4951234349293212,40,34,1028,5,73,0
2440,2284,39,93,6.992665561887599,43,24,977,4,81,0
812,2978,30,59,5.371478141803825,67,19,986,3,73,0
3162,1257,17,53,1.1076593473155154,32,68,1004,9,75,0
1418,238,25,67,1.9983163519571236,83,29,950,4,49,0
2382,1802,25,77,7.292817363213498,24,53,952,9,22,0
1312,2456,24,43,1.5730419975920968,37,71,1020,7,80,0
3487,1029,16,54,8.793667583586913,94,30,963,9,34,0
1989,1055,34,56,3.801936496779394,56,49,997,2,22,0
3659,2848,19,76,1.7979982339278215,73,10,986,2,34,1
1826,2058,37,63,7.837816403512589,51,36,952,8,86,0
1179,1302,37,77,5.719845110077213,47,79,998,9,48,0
934,1700,39,81,3.7597602914136785,64,21,1005,2,50,0
1181,2681,22,80,4.654885075023412,47,50,1009,6,90,0
1658,2020,27,75,1.192711560443433,84,57,962,6,90,0
1573,1041,29,97,6.964286837854861,89,8,1002,7,74,0
1955,2279,16,80,4.291963200671001,94,32,999,5,94,0
2887,2640,26,47,7.4263381275531675,61,75,968,3,62,0
2894,1455,38,42,6.6535403135729245,52,20,975,3,44,0
3193,2439,22,69,6.8612876731876415,35,43,1002,6,74,0
1870,2139,35,61,8.136034399039891,32,34,1006,1,69,0
1148,469,33,91,6.68042270538626,40,61,987,8,57,0
744,2985,39,72,4.768533363177032,78,60,958,7,79,0
2656,2324,37,64,4.509348055611721,66,43,995,7,71,0
3080,934,15,91,2.0762389608837024,58,46,953,6,93,0
3661,1083,22,98,8.014990718406176,62,22,1020,3,89,0
795,2531,24,69,7.849975975791596,46,79,999,9,95,0
2659,1312,27,76,3.2166853037697107,56,26,1019,6,64,0
2112,2791,19,42,8.764137214283302,22,8,954,6,38,0
3748,848,36,43,6.301029320115654,95,7,1019,6,24,0
2890,1379,23,68,5.308181581551105,26,65,983,6,61,0
2648,2497,24,96,1.1574667146294628,77,28,1014,6,49,1
3176,2342,28,71,4.444670672778846,39,56,967,4,84,0
2127,216,38,62,6.766036914120967,98,71,976,2,95,0
3972,316,25,95,1.8077305391954512,84,35,959,1,98,0
527,1182,28,58,5.136105779987934,93,57,951,8,24,0
3484,2580,17,54,9.940923562254365,33,65,1010,5,57,0
2485,2046,35,90,7.448847734881608,98,62,971,3,30,0
2060,1745,30,55,5.92183798751444,68,39,959,9,48,0
557,2893,34,62,5.79729596445169,93,35,1008,3,33,0
2021,2363,31,79,1.39388574032375,56,61,961,5,93,0
796,1162,19,85,9.615829936671425,25,14,1012,2,29,0
2681,1476,21,76,9.353598942565387,25,22,964,6,58,0
3902,1046,31,40,7.1416423960790185,47,60,1012,9,79,0
2796,2563,34,58,1.8911048471339496,97,40,1014,1,42,0
3568,571,36,76,2.8705050707449438,32,55,987,3,41,0
3097,1806,25,74,2.655185822880267,32,65,955,1,42,0
1401,355,26,69,5.67620636591097,29,23,955,5,41,0
2464,2861,39,56,2.87023487051787,99,15,987,5,81,0
1598,2755,38,78,7.262205053897784,58,9,997,4,38,0
2177,664,16,88,5.907068973724502,98,49,964,5,41,0
3381,982,33,65,1.1589235933838995,42,49,1021,8,20,0
1691,1003,19,52,7.6965151333208635,56,52,978,8,53,0
1270,419,25,93,2.6994586298855365,27,18,951,6,45,0
2026,2262,37,61,8.423966077126092,79,32,1024,4,23,0
1878,1973,33,85,4.195408934106811,24,13,1022,4,67,0
1748,316,21,62,4.0475771198347275,46,63,965,5,64,0
2054,2578,35,83,1.1063560220038948,38,42,1007,5,31,0
645,2303,36,82,9.889560846307154,62,29,983,2,56,0
2483,1574,20,72,6.508039052546774,62,76,992,6,22,0
1764,2218,25,66,4.804571495673916,54,52,973,7,47,0
2407,507,28,74,1.8695926401520513,74,23,974,3,21,0
3440,421,18,51,7.292332577359152,80,6,990,4,75,0
2891,1396,22,48,3.5445742299274494,66,10,982,9,84,0
2272,996,23,73,9.89452736537976,96,34,992,4,65,0
1558,1729,16,53,9.554926232343908,75,65,966,7,63,0
3249,350,39,76,7.617670109225097,37,6,956,2,37,0
2548,1920,25,42,9.73964737254672,84,55,1008,5,92,0
2519,1756,34,83,1.9507047620838653,72,17,976,6,56,1
652,311,36,83,3.519238244828907,30,53,985,2,73,0
2976,882,21,60,3.2791895991206115,20,12,968,1,44,0
1007,1361,18,46,1.6481139261337225,27,13,964,9,81,0
3697,2579,38,72,9.750039381743102,38,27,1019,7,44,0
990,1765,28,74,1.5397667798220447,74,76,1006,8,71,0
844,1092,38,50,8.710200135948966,35,77,1018,5,82,0
2435,1530,15,84,7.913452821191553,85,20,1002,5,34,0
2261,360,38,71,4.382803787243136,31,20,1018,1,65,0
720,1625,26,61,1.1692662636681908,93,16,951,3,75,0
2438,477,33,94,1.0548631448368258,81,15,967,7,45,0
2442,1756,19,81,2.835944566245309,77,17,981,9,83,0
1222,696,22,58,5.4448892203041375,40,39,978,8,39,0
3596,1595,25,75,5.121189803666362,56,47,998,5,86,0
1027,2115,36,93,6.267633189084347,24,34,1029,3,44,0
3753,854,18,76,7.9476337869468585,89,64,1024,9,40,0
2022,502,29,50,4.396191533741852,51,71,1009,4,53,0
3388,637,34,80,2.4432732595838567,86,33,977,9,44,0
2164,2973,26,52,8.200440251455817,29,29,976,3,84,0
3613,385,34,67,3.9942161319808975,88,70,957,7,48,0
980,1789,36,88,3.5819370801401567,81,9,1021,1,51,0
3477,872,37,54,7.878808345863118,56,9,972,5,20,0
2371,1473,35,52,9.4072549427483,66,53,981,9,54,0
3419,1200,24,92,9.234651538096813,68,30,964,9,75,0
1962,2526,38,82,2.236981832714607,43,75,1017,6,35,0
1925,882,30,72,5.528423381223696,45,34,989,6,51,0
844,1918,37,47,1.8358325535535607,74,32,1006,3,98,0
544,1124,22,94,9.648783630157597,26,18,996,9,24,0
2568,2627,34,71,2.9370509728915546,97,22,959,1,29,0
2157,1198,22,76,2.7768661728919724,60,61,1005,7,91,0
3641,484,20,93,8.999971057058314,21,29,1001,3,98,0
2387,620,17,87,9.710654996097684,49,74,1012,2,39,0
3420,2360,22,43,7.27869033365731,39,9,1000,5,31,0
2595,2475,37,96,2.089045303293024,75,57,1028,5,87,1
2014,1694,24,90,5.372700494866065,93,43,1019,2,82,0
3098,727,19,57,8.349445846554435,43,61,958,8,45,0
2834,2743,25,62,6.152294653374207,31,15,990,2,79,0
1501,230,18,68,2.1933536925550117,34,73,989,8,93,0
1533,361,31,41,2.5469897455290504,92,29,965,6,80,0
3089,2041,17,52,8.777275082513246,67,34,974,4,34,0
2540,904,32,55,5.743262473187351,80,6,959,3,24,0
3303,921,22,93,7.352530963900412,90,40,979,9,51,0
773,1601,38,98,4.357562736097583,47,41,958,6,41,0
1455,645,26,47,5.792370246269574,22,6,989,5,41,0
3147,2991,35,58,9.793928263489226,35,51,1006,3,31,0
2279,626,30,71,3.967327332713243,55,63,995,3,83,0
880,2751,28,42,7.07309674757447,23,8,956,6,94,0
1852,1750,35,90,2.5525500147570677,28,71,992,4,99,0
978,2167,30,88,2.0956589673429997,31,50,997,4,35,0
2562,920,18,71,8.052761001331268,93,40,1025,8,84,0
1015,2931,15,80,8.596973889884492,63,69,1006,2,70,0
690,2001,15,60,7.014805258144739,85,60,966,6,51,0
1691,2829,36,64,2.423762537900276,38,39,974,9,72,0
3168,2164,29,92,3.1652916907828472,32,27,956,3,22,1
1660,1257,34,94,9.200581372856005,74,48,1004,5,32,0
2701,2244,34,56,3.5983364391978068,84,5,968,7,77,0
1911,935,17,64,8.369744645774059,89,70,981,1,64,0
3780,2938,28,72,3.5734356001936143,22,16,981,8,43,0
771,957,23,70,9.45516312391091,44,17,975,6,70,0
642,1995,33,75,9.230076215533026,71,31,1021,4,32,0
2412,1843,22,62,1.3893685626590915,35,24,971,6,43,0
1592,953,16,98,7.933725881806677,62,10,1004,2,24,0
2794,223,18,86,2.5251558421096636,75,12,1006,4,69,0
3832,1439,15,83,2.9374446331574333,87,25,957,8,95,0
1287,254,25,64,5.138606910983282,27,25,995,4,68,0
2626,1504,19,88,6.18686334774505,99,49,954,5,37,1
2181,2574,16,83,3.932197470734428,63,74,961,2,52,0
1122,1169,27,87,6.178450289987883,57,48,976,3,77,0
3072,2433,31,69,2.5359253420702292,42,63,960,3,50,0
3319,2742,31,52,1.2010388894293338,25,34,985,2,53,0
1437,633,32,82,6.141019495255868,62,14,1001,8,93,0
3901,407,35,86,5.65673733966087,63,79,951,3,50,0
3760,332,23,68,7.206885676683324,99,5,1023,1,98,0
1618,1562,20,55,6.848398557710421,99,14,1020,2,46,0
1116,1419,34,77,9.077377422105599,42,29,961,8,78,0
1531,1485,17,66,5.135217581453913,35,78,1004,1,46,0
566,1505,22,65,1.0753252722364781,95,18,1029,1,20,0
690,568,17,50,6.6758741343716865,28,7,980,1,95,0
3937,1406,15,86,7.076191866428966,28,72,981,8,87,0
3315,2670,34,76,5.693454904563728,77,44,1013,6,42,1
1020,2491,27,42,7.203743832170941,84,37,1008,7,71,0
1489,981,35,65,3.9122543191253745,78,11,974,4,76,0
1640,2871,19,73,2.3392747287197126,42,7,1018,8,70,0
2814,766,30,72,6.98098297560766,88,41,1017,2,82,0
2134,726,35,54,3.2066778629397583,38,30,993,9,96,0
3032,236,38,41,5.106843183557844,54,29,992,4,47,0
3869,377,30,67,5.424604575504838,74,44,964,1,43,0
1687,838,38,59,5.2947959542154965,59,47,962,2,41,0
875,271,26,77,6.386042293119602,33,48,1018,8,59,0
1152,2599,27,83,1.2650833803327297,32,75,1019,9,94,0
3839,2870,18,92,9.907142454370792,72,33,994,5,27,1
1048,1372,23,55,7.446794265447141,99,61,974,4,31,0
1597,1920,30,85,4.828490036188864,58,13,974,7,68,0
572,304,15,43,2.721970272612199,84,26,959,2,40,0
2855,1882,19,47,1.7215959019902067,75,74,1011,7,86,0
698,420,35,83,7.049713785635097,59,10,961,9,58,0
3701,2049,19,94,3.8526005346270247,65,31,1016,2,81,1
2281,1062,38,85,3.065306124248812,96,56,978,8,77,0
1071,2765,39,59,4.419589484011,26,74,992,6,81,0
1290,498,33,65,6.336307790269391,64,53,986,6,89,0
2138,241,23,71,7.045346950156011,41,27,1018,4,55,0
2331,970,22,52,6.8065306241907715,26,25,960,9,64,0
2355,2739,33,44,8.769390251427762,71,78,989,8,98,0
2010,1662,32,83,2.9688168796310372,87,12,1012,7,34,0
1674,2332,29,81,6.7307154687742194,89,58,971,5,81,0
3777,1909,18,92,1.910029385674847,86,18,964,5,57,1
678,1190,29,90,5.9314122090926,22,35,958,2,83,0
2744,910,27,52,6.255625622407041,77,55,1019,5,90,0
1234,408,32,80,2.946135690407563,86,66,1013,3,28,0
2636,1471,34,50,4.525238169921131,73,22,955,7,94,0
1298,1434,19,76,8.444736006254221,28,51,992,9,99,0
1287,238,32,99,2.335681483776671,73,56,969,6,90,0
3295,1475,22,71,4.9105557785425615,99,41,992,7,44,0
3754,2026,15,84,9.394597640903067,70,34,1011,7,97,1
708,961,33,81,5.5369803492964085,35,34,1016,7,84,0
992,1636,37,57,7.526203406499583,31,79,1001,4,39,0
3701,1669,31,68,8.441794355999958,39,52,1023,6,47,0
3212,2299,16,54,2.833969373609432,72,43,975,7,68,0
3584,573,33,59,2.9639551197963914,50,31,980,4,53,0
2157,1130,30,83,7.827323104885451,40,20,1004,9,92,0
3418,355,32,75,7.7797606435876085,22,36,1017,9,39,0
1231,1765,16,44,1.5416498857565717,40,33,1006,4,41,0
1629,1313,20,79,3.902484166254679,47,56,973,8,96,0
3946,2926,21,76,4.586792427175942,24,78,1014,8,63,1
2105,2598,20,72,8.461363631240383,90,79,975,2,66,0
3245,2316,20,57,4.796760298867637,88,19,998,6,44,0
3670,1465,23,58,9.333360013629195,92,48,987,9,41,0
1093,853,22,90,9.969469994265761,66,27,985,8,80,0
3433,262,38,71,8.026535491249145,39,52,1003,1,71,0
3399,708,36,81,6.997480206105317,57,27,958,5,39,0
1715,2539,35,61,4.527074493884105,56,75,991,5,99,0
824,1887,23,80,1.6033550144683004,77,18,973,9,39,0
1478,1647,26,97,6.158248807565175,36,77,989,2,64,0
2249,1892,32,40,4.255344149895919,61,58,957,5,56,0
2350,1588,37,93,4.1580826824910915,51,74,1003,1,34,0
3503,2397,20,64,7.18938327438492,81,47,960,8,95,0
1990,1494,37,59,5.172754227369722,40,49,1026,8,28,0
1393,1804,18,97,7.76884460294305,52,26,1005,2,63,0
1890,1339,39,74,4.583559004168412,86,65,978,1,34,0
3889,903,21,84,2.357770469379064,25,22,991,3,63,0
643,715,32,45,5.152127735712219,85,48,955,9,31,0
883,2137,34,45,9.55911262892827,51,77,952,7,46,0
2763,2033,19,89,8.213721662049025,83,22,1023,7,38,1
3932,1464,32,76,2.8517432956603006,45,61,1014,4,44,0
2871,229,24,88,4.521704514804484,81,19,961,5,93,0
3586,525,22,96,9.35012885698484,24,77,985,7,83,0
716,215,15,96,2.1132915285390985,30,62,1005,2,31,0
2015,310,29,42,3.2855521767844236,93,6,1001,3,69,0
3498,2960,17,76,3.3600038128470673,98,18,981,3,91,1
2730,306,29,70,6.138395880957852,68,25,1005,7,30,0
2817,2626,28,74,4.696599877401905,97,47,960,7,42,0
3492,2409,15,94,1.7188360659666988,81,49,950,6,34,1
1990,482,35,84,6.66263309119377,79,38,955,1,82,0
3417,468,22,54,1.891700780681352,96,75,1028,8,39,0
2135,2731,21,56,6.457734387811703,21,16,1023,4,97,0
3014,2914,23,54,5.563075422034232,78,11,973,8,29,0
2852,1420,32,44,5.443017946527813,95,73,1021,7,80,0
1667,1466,26,61,1.6074662076930684,44,32,973,1,66,0
610,797,22,85,6.752984021951823,87,29,1026,7,68,0
1513,998,22,50,4.881882327303977,61,70,958,4,68,0
731,1482,20,67,4.699955100571179,95,55,1008,5,95,0
2214,1372,17,53,6.368062567766831,90,77,1019,6,52,0
2255,2090,16,78,6.456232539518926,74,38,972,5,97,0
3142,2637,28,42,1.1352996618578968,57,50,966,2,42,0
2077,2211,22,94,2.12703311082886,62,51,974,8,72,0
1796,2663,20,91,3.1286639876024855,89,36,987,8,56,0
2720,625,18,81,7.101796000113811,72,16,952,5,41,0
1472,1925,19,50,6.190670143266467,40,23,1016,5,21,0
1530,2333,35,69,7.818662191462783,39,51,963,7,39,0
3726,1439,27,77,7.665470249894713,38,42,959,2,24,0
3093,2670,23,44,8.678645822855357,52,14,1015,5,22,0
3095,317,27,91,4.391333751451725,82,14,1020,1,96,0
1017,2662,23,61,4.105574795649725,87,45,963,4,96,0
1413,798,38,52,8.47913862748117,79,59,959,8,31,0
2762,2287,38,83,3.1384138048046606,38,75,998,1,51,1
2681,1384,30,90,5.150551363062463,47,78,1011,1,77,0
2832,2950,26,90,2.7489308682002473,41,47,997,4,90,1
3697,2784,16,60,9.224566679252924,70,42,952,5,89,0
2444,2667,33,98,4.670227117869628,82,31,996,9,59,0
1962,863,30,76,2.9123820840774552,81,36,1009,5,25,0
